Words,ans,Words_ipn,ans_ipn,Words_t1,ans_t1,Words_t2,ans_t2,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Fix.started,fix.started,Fix.stopped,Practice_iso.started,text.started,key_resp_iso.started,Practice_iso.stopped,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,key_resp_iso.duration,Feedback_iso_Practice.started,fb.started,Feedback_iso_Practice.stopped,fix.stopped,fb.stopped,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Practic_ipn.started,text_2.started,key_resp_ipn.started,Practic_ipn.stopped,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,key_resp_ipn.duration,Feedback_ipn_Practice.started,fb_3.started,fb_3.stopped,Feedback_ipn_Practice.stopped,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Practice_t1.started,text_3.started,key_resp_t1.started,Practice_t1.stopped,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,key_resp_t1.duration,Feedback_t1.started,fb_2.started,Feedback_t1.stopped,fb_2.stopped,text_3.stopped,key_resp_t1.stopped,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Practice_iso_reverse.started,text_4.started,key_resp_iso_reverse.started,Practice_iso_reverse.stopped,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,key_resp_iso_reverse.duration,Feedback_iso_reverse.started,fb_4.started,fb_4.stopped,Feedback_iso_reverse.stopped,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Practice_t2_reverse.started,text_5.started,key_resp_t2_reverse.started,Practice_t2_reverse.stopped,key_resp_t2_reverse.keys,key_resp_t2_reverse.corr,key_resp_t2_reverse.rt,key_resp_t2_reverse.duration,Feedback_t2_reverse.started,fb_7.started,fb_7.stopped,Feedback_t2_reverse.stopped,text_5.stopped,key_resp_t2_reverse.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,他们,e,,,,,,,,,,,,,,,,,,,,,0,2,2,6,513.1587851999793,,,,,,,,,,,,,,,,513.1553374999203,513.1587851999793,513.646972999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.6469852000009,513.664499900071,513.664499900071,514.1590837999247,e,1,0.4915434999857098,None,514.1593345999718,514.1631479000207,515.1572602998931,515.1547203999944,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,崇高,e,,,,,,,,,,,,,,,,,,,,,0,3,3,11,515.1572602998931,,,,,,,,,,,,,,,,515.1549827000126,515.1572602998931,515.6407293998636,,,,,,,,,,,,515.6559484999161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.6407423000783,515.6591421999037,515.6591421999037,516.0242705999408,e,1,0.3604667999316007,None,516.0245256000198,516.0277636998799,517.0254045000765,517.0225535000209,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,他人,e,,,,,,,,,,,,,,,,,,,,,0,4,4,78,517.0254045000765,,,,,,,,,,,,,,,,517.0228466000408,517.0254045000765,517.5248402999714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.5248557000887,517.5279884999618,517.5279884999618,517.9609938000795,e,1,0.4290879999753088,None,517.9613830999006,517.9685378998984,518.9587236999068,518.9561123999301,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,自己,i,,,,,,,,,,,,,,,,,,,,,0,5,5,3,518.9587236999068,,,,,,,,,,,,,,,,518.9563613000792,518.9587236999068,519.4578440000769,,,,,,,,,,,,519.4603210000787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.4578628998715,519.4603210000787,519.4603210000787,519.8733041000087,e,1,0.40627859998494387,None,519.873562599998,519.888910099864,520.8886533998884,520.8725425999146,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,其他,e,,,,,,,,,,,,,,,,,,,,,0,6,6,79,520.8886533998884,,,,,,,,,,,,,,,,520.8727692998946,520.8886533998884,521.3740002000704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.374014900066,521.3905112000648,521.3905112000648,521.6583239000756,e,1,0.26553649990819395,None,521.658602999989,521.662176300073,522.6599957998842,522.6573272999376,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,他们,e,,,,,,,,,,,,,,,,,,,,,0,7,7,56,522.6599957998842,,,,,,,,,,,,,,,,522.6575791998766,522.6599957998842,523.1546201000456,,,,,,,,,,,,523.1570967999287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.1546364999376,523.1570967999287,523.1570967999287,523.4321953998879,e,1,0.27237640018574893,None,523.4324403000064,523.435543499887,524.4248794999439,524.4223632998765,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,认真,e,,,,,,,,,,,,,,,,,,,,,0,8,8,20,524.4248794999439,,,,,,,,,,,,,,,,524.4226074998733,524.4248794999439,524.9243149999529,,,,,,,,,,,,524.9268775000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.9243314999621,524.9268775000237,524.9268775000237,525.1904929000884,e,1,0.24713720008730888,None,525.1907893000171,525.1933420998976,526.194132699864,526.1905435000081,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,执拗,i,,,,,,,,,,,,,,,,,,,,,0,9,9,40,526.194132699864,,,,,,,,,,,,,,,,526.1908149998635,526.194132699864,526.6897453998681,,,,,,,,,,,,526.6926998000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.689763699891,526.6926998000126,526.6926998000126,526.8694088999182,e,1,0.17428830009885132,None,526.8697055000812,526.8742025999818,527.861155499937,527.8580412000883,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,冷静,e,,,,,,,,,,,,,,,,,,,,,0,10,10,26,527.861155499937,,,,,,,,,,,,,,,,527.8582947000396,527.861155499937,528.3545305000152,,,,,,,,,,,,528.3582677000668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.3545482000336,528.3582677000668,528.3582677000668,528.5432633999735,e,1,0.18018770008347929,None,528.5436003999785,528.5479335999116,529.5345411000308,529.531342000002,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,俺,i,,,,,,,,,,,,,,,,,,,,,0,11,11,54,529.5345411000308,,,,,,,,,,,,,,,,529.531753399875,529.5345411000308,530.0222300998867,,,,,,,,,,,,530.0245155999437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0222503999248,530.0290180998854,530.0290180998854,530.3090951999184,e,1,0.27383940014988184,None,530.3093514998909,530.3225892998744,531.3228120999411,531.3076776999515,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,我,i,,,,,,,,,,,,,,,,,,,,,0,12,12,0,531.3228120999411,,,,,,,,,,,,,,,,531.307903500041,531.3228120999411,531.8205067000818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.8205224000849,531.8250400000252,531.8250400000252,531.9562125999946,e,1,0.12298170011490583,None,531.956480300054,531.9596048998646,532.961728699971,532.9547248000745,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,愚蠢,i,,,,,,,,,,,,,,,,,,,,,0,13,13,32,532.961728699971,,,,,,,,,,,,,,,,532.954995600041,532.961728699971,533.4564551999792,,,,,,,,,,,,533.4591987999156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.4564719998743,533.4591987999156,533.4591987999156,533.5256882000249,e,1,0.06047620018944144,None,533.5259620000143,533.5299064000137,534.5158625000622,534.513272000011,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,无私,e,,,,,,,,,,,,,,,,,,,,,0,14,14,22,534.5158625000622,,,,,,,,,,,,,,,,534.5135389999487,534.5158625000622,535.0009756998625,,,,,,,,,,,,535.0061685000546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0009925998747,535.0263250998687,535.0263250998687,535.5566996000707,i,0,0.528741099871695,None,535.5569716000464,535.5619393000379,536.5590577998664,536.5563161000609,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,我,i,,,,,,,,,,,,,,,,,,,,,0,15,15,70,536.5590577998664,,,,,,,,,,,,,,,,536.5565547000151,536.5590577998664,537.056920700008,,,,,,,,,,,,537.0605383999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.0569372999016,537.0605383999646,537.0605383999646,537.2887130999006,e,1,0.21923730010166764,None,537.2890274999663,537.2965534999967,538.2919040999841,538.2885557999834,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,勇敢,e,,,,,,,,,,,,,,,,,,,,,0,16,16,17,538.2919040999841,,,,,,,,,,,,,,,,538.2889522998594,538.2919040999841,538.7900545999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.7900680999737,538.7937582000159,538.7937582000159,538.8360389000736,e,1,0.03919060016050935,None,538.8363178998698,538.8412931999192,539.8286643999163,539.8262807999272,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,他们,e,,,,,,,,,,,,,,,,,,,,,0,17,17,76,539.8286643999163,,,,,,,,,,,,,,,,539.8265054998919,539.8286643999163,540.3236777000129,,,,,,,,,,,,540.3267018999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.3236946999095,540.3267018999904,540.3267018999904,540.4357276998926,e,1,0.10395370004698634,None,540.4360597999766,540.4396605999209,541.4299753999803,541.4271237000357,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,他,e,,,,,,,,,,,,,,,,,,,,,0,18,18,5,541.4299753999803,,,,,,,,,,,,,,,,541.4273967999034,541.4299753999803,541.9149650000036,,,,,,,,,,,,541.920236099977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.9149789998773,541.936588200042,541.936588200042,543.4216523000505,None,0,,,543.4219042998739,543.4267206999939,544.4262288999744,544.4227312998846,543.4267206999939,543.4267206999939,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,我们,i,,,,,,,,,,,,,,,,,,,,,0,19,19,72,544.4262288999744,,,,,,,,,,,,,,,,544.423008200014,544.4262288999744,544.9250827999786,,,,,,,,,,,,544.9283159000333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.925098199863,544.9283159000333,544.9283159000333,544.9294261999894,e,1,2.939033600036055,None,544.9296639999375,544.9339636000805,545.9270387999713,545.9235457999166,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,他的,e,,,,,,,,,,,,,,,,,,,,,0,20,20,77,545.9270387999713,,,,,,,,,,,,,,,,545.9237923999317,545.9270387999713,546.4220318999141,,,,,,,,,,,,546.4249080000445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.4220473000314,546.4249080000445,546.4249080000445,546.4258471999783,e,1,1.4751329000573605,None,546.4260821999051,546.4283588998951,547.4240850000642,547.4212756999768,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.4240850000642,,,,,,,,,,,,,,,,547.4215949000791,547.4240850000642,547.9075754000805,,,,,,,,,,,,547.9281170999166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.9075889999513,547.931197399972,547.931197399972,548.0219459999353,e,1,None,None,548.0223067000043,548.0249415999278,,,,,,,,,,,,
