Words,ans,Words_ipn,ans_ipn,Words_t1,ans_t1,Words_t2,ans_t2,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_ipn_Reverse.thisRepN,Practice_ipn_Reverse.thisTrialN,Practice_ipn_Reverse.thisN,Practice_ipn_Reverse.thisIndex,Formal_t2.thisRepN,Formal_t2.thisTrialN,Formal_t2.thisN,Formal_t2.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Fix.started,fix.started,Fix.stopped,Practice_iso.started,text.started,key_resp_iso.started,Practice_iso.stopped,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,key_resp_iso.duration,Feedback_iso_Practice.started,fb.started,Feedback_iso_Practice.stopped,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Practic_ipn.started,text_2.started,key_resp_ipn.started,Practic_ipn.stopped,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,key_resp_ipn.duration,Feedback_ipn_Practice.started,fb_3.started,Feedback_ipn_Practice.stopped,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Practice_t1.started,text_3.started,key_resp_t1.started,Practice_t1.stopped,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,key_resp_t1.duration,Feedback_t1.started,fb_2.started,Feedback_t1.stopped,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Practice_iso_reverse.started,text_4.started,key_resp_iso_reverse.started,Practice_iso_reverse.stopped,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,key_resp_iso_reverse.duration,Feedback_iso_reverse.started,fb_4.started,Feedback_iso_reverse.stopped,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Practice_ipn_reverse.started,text_5.started,key_resp_ipn_reverse.started,Practice_ipn_reverse.stopped,key_resp_ipn_reverse.keys,key_resp_ipn_reverse.corr,key_resp_ipn_reverse.rt,key_resp_ipn_reverse.duration,Feedback_ipn_reverse.started,fb_5.started,Feedback_ipn_reverse.stopped,Instruction08.started,Instruction_08.started,key_resp_8.started,Instruction08.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,Practice_t2.started,text_6.started,key_resp_t2.started,Practice_t2.stopped,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,key_resp_t2.duration,Feedback_t2.started,fb_6.started,Feedback_t2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,轻率,e,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,48,502.77768149995245,,,,,,,,,,,,,,,,502.73337849997915,502.77768149995245,503.33252419997007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.3325535999611,503.3922236999497,503.3922236999497,504.7287437999621,None,0,,,504.7291584999766,504.77245499996934,505.733261999907,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,冒失,e,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,39,505.761411299929,,,,,,,,,,,,,,,,505.7335108999396,505.761411299929,506.2329886999214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.23300619993825,506.2672967999242,506.2672967999242,507.7278482998954,None,0,,,507.7281251999084,507.7591474999208,508.7284744998906,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,自卑,e,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,36,508.75844649993815,,,,,,,,,,,,,,,,508.7289898999734,508.75844649993815,509.2342649999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.2342784999637,509.2602693999652,509.2602693999652,510.7288875998929,None,0,,,510.7291308999993,510.7543711999897,511.734901699936,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,傲慢,e,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,37,511.76553659990896,,,,,,,,,,,,,,,,511.73523019999266,511.76553659990896,512.2294235998997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.2294371998869,512.2579898999538,512.2579898999538,513.7499221999897,None,0,,,513.7504048999399,513.776732499944,514.7492306999629,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,我,i,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,0,514.760646599927,,,,,,,,,,,,,,,,514.7495817999588,514.760646599927,515.2475694998866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.2476007998921,515.2800411999924,515.2800411999924,516.7294614999555,None,0,,,516.7297311999137,516.7593622999266,517.7598778998945,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,其他,e,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,9,517.7849273999454,,,,,,,,,,,,,,,,517.7601704999106,517.7849273999454,518.23152999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.2315490999026,518.2670588999754,518.2670588999754,519.7413941998966,None,0,,,519.7416408999125,519.7679453999735,520.7511131999781,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,鲁莽,e,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,38,520.7777235999238,,,,,,,,,,,,,,,,520.7514769999543,520.7777235999238,521.2595103998901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.2595338999527,521.2935401999857,521.2935401999857,522.7339143999852,None,0,,,522.734151899931,522.7413711999543,523.7343313999008,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,我的,i,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,1,523.7601830998901,,,,,,,,,,,,,,,,523.7346505998867,523.7601830998901,524.2565517999465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.2565704999724,524.2891513999784,524.2891513999784,525.7291711999569,None,0,,,525.7294159999583,525.7556372999679,526.7475878999103,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,他的,e,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,7,526.7808226998895,,,,,,,,,,,,,,,,526.7479189999867,526.7808226998895,527.2546068999218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.2546264999546,527.2804031999549,527.2804031999549,528.7294272999279,None,0,,,528.7297268999973,528.7672214999329,529.7552978999447,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,我们,i,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,2,529.7844681999413,,,,,,,,,,,,,,,,529.7555922999745,529.7844681999413,530.2484315999318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.2484440999106,530.2579896999523,530.2579896999523,531.7488017999567,None,0,,,531.7492637999821,531.7767419999,532.7278416999616,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,执拗,e,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,40,532.7488171999576,,,,,,,,,,,,,,,,532.728065699921,532.7488171999576,533.2541749998927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.2541926999111,533.2825044998899,533.2825044998899,534.7341508999234,None,0,,,534.7345330999233,534.7609777998878,535.7569067999721,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,聪明,i,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,12,535.7829987999285,,,,,,,,,,,,,,,,535.7573619999457,535.7829987999285,536.247708199895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.2477284999331,536.2790722999489,536.2790722999489,537.7634796999628,None,0,,,537.763773099985,537.7882711999118,538.7509155999869,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,刻薄,e,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,33,538.7622439999832,,,,,,,,,,,,,,,,538.7512924999464,538.7622439999832,539.2467120999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.2467311999062,539.2574272999773,539.2574272999773,540.7538345999783,None,0,,,540.7540987998946,540.7849481999874,541.7280714999652,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,自私,e,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,43,541.7490083999,,,,,,,,,,,,,,,,541.7282673999434,541.7490083999,542.2439760999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.2439945999067,542.2788158999756,542.2788158999756,543.7278016998898,None,0,,,543.7280198999215,543.7543561999919,544.7521073999815,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,机智,i,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,19,544.7794887999771,,,,,,,,,,,,,,,,544.7524187999079,544.7794887999771,545.249314299901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.2493300999049,545.2836011999752,545.2836011999752,546.7516779999714,None,0,,,546.7519530999707,546.780655499897,547.7475393998902,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,卑鄙,e,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,30,547.7552087999647,,,,,,,,,,,,,,,,547.7477610999485,547.7552087999647,548.2487756999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.2487948999042,548.275661499938,548.275661499938,549.7567264999961,None,0,,,549.7568770999787,549.7840624999953,550.731719299918,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,乐观,i,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,14,550.7486235999968,,,,,,,,,,,,,,,,550.7320706999162,550.7486235999968,551.2458351999521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.2458580998937,551.257553699892,551.257553699892,552.7498676999239,None,0,,,552.7502004998969,552.7788235999178,553.7333219998982,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,无私,i,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,22,553.7622175998986,,,,,,,,,,,,,,,,553.7336293999106,553.7622175998986,554.2609662999166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.2609848999418,554.2946416999912,554.2946416999912,555.7603069999022,None,0,,,555.7604997999733,555.7840967999073,556.7460634999443,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,公正,i,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,23,556.7572593999794,,,,,,,,,,,,,,,,556.7462924999418,556.7572593999794,557.2507793999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.2507984999102,557.2752249999903,557.2752249999903,558.7478850999614,None,0,,,558.7482652999461,558.7779249999439,559.7489600999979,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,勇敢,i,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,17,559.7573935999535,,,,,,,,,,,,,,,,559.7492640999844,559.7573935999535,560.2547371999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.2547511999728,560.283284499892,560.283284499892,561.7522413999541,None,0,,,561.7524097999558,561.7792132999748,562.75414059998,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,勤奋,i,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,18,562.7860469999723,,,,,,,,,,,,,,,,562.7543906999053,562.7860469999723,563.2603869999293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.2604023999302,563.2963221999817,563.2963221999817,564.7391625999007,None,0,,,564.7393333999207,564.7698320999043,565.7507216999074,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,活泼,i,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,28,565.7617733998923,,,,,,,,,,,,,,,,565.7509767999873,565.7617733998923,566.2546196999028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.2546327998862,566.2868993999436,566.2868993999436,566.6835098998854,e,0,0.3809520999202505,None,566.6837616999401,566.7158578999806,567.7094140999252,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,诚恳,i,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,29,567.71656849992,,,,,,,,,,,,,,,,567.7096219999949,567.71656849992,568.1862159998855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.1862305999966,568.2182206999278,568.2182206999278,568.6133129999507,i,1,0.3879867000505328,None,568.6135574999498,568.6428109999979,569.6216160999611,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,悲观,e,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,34,569.6498733999906,,,,,,,,,,,,,,,,569.6218178999843,569.6498733999906,570.1207723999396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.120785899926,570.1290629999712,570.1290629999712,570.6837518999819,e,1,0.5389092999976128,None,570.6840056999354,570.7079012999311,571.6955592999002,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,细腻,i,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,25,571.7096999998903,,,,,,,,,,,,,,,,571.6958186998963,571.7096999998903,572.1954898999538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.1955069999676,572.2239068999188,572.2239068999188,572.7187113999389,e,0,0.4877896000398323,None,572.7189727999503,572.7472292999737,573.7477637999691,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,凶狠,e,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,42,573.7823000999633,,,,,,,,,,,,,,,,573.7479935999727,573.7823000999633,574.2196393999038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.2196525998879,574.2432017999236,574.2432017999236,574.8852094999747,i,0,0.6188531999941915,None,574.8855646000011,574.9158597999485,575.8894099999452,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,优秀,i,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,10,575.9199340998894,,,,,,,,,,,,,,,,575.889660899993,575.9199340998894,576.3895913999295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.3896038999083,576.418654399924,576.418654399924,577.1576436999021,i,1,0.7210374999558553,None,577.1579023998929,577.1895966999,578.1871362999082,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,正直,i,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,16,578.2118722999003,,,,,,,,,,,,,,,,578.1873671999201,578.2118722999003,578.6781438998878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.678187499987,578.7072009999538,578.7072009999538,579.4385900999187,i,1,0.7243851999519393,None,579.4389997998951,579.4621486999094,580.4701741999015,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,消极,e,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,35,580.503511399962,,,,,,,,,,,,,,,,580.4715406999458,580.503511399962,580.9647853999631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.9648020999739,580.9962903999258,580.9962903999258,581.4195404999191,i,0,0.3923056999919936,None,581.4197988999076,581.4572686998872,582.4316947999178,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,猖狂,e,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,45,582.4575583999977,,,,,,,,,,,,,,,,582.4319556999253,582.4575583999977,582.9220088999718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.9220208999468,582.9557060999796,582.9557060999796,583.2557284999639,e,1,0.2680538999848068,None,583.2560082999989,583.2875415999442,584.2592323999852,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,杰出,i,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,13,584.2862830999075,,,,,,,,,,,,,,,,584.2594231999246,584.2862830999075,584.7562277999241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.7562402999029,584.7879404999549,584.7879404999549,585.0533366999589,i,1,0.25164140004199,None,585.0535800999496,585.0816190999467,586.0699771998916,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
